epoch,accuracy,loss,negative,positive,pred_positive,roc_auc,sensitivity,specificity,true_negative,true_positive,val_accuracy,val_loss,val_negative,val_positive,val_pred_positive,val_roc_auc,val_sensitivity,val_speci,val_true_negative,val_true_positive
297,0.6476378,1.832625985,478,30,187,0.732357,0.6333333,0.64853555,310,19,0.684931517,1.734570026,209,10,77,0.778947353,0.899999976,0.674641132,141,9
298,0.68110234,1.869444132,478,30,160,0.64211994,0.46666667,0.69456065,332,14,0.684931517,1.730148792,209,10,77,0.778468907,0.899999976,0.674641132,141,9
299,0.6476378,1.877308965,478,30,185,0.7043236,0.6,0.6506276,311,18,0.684931517,1.725811601,209,10,77,0.779425859,0.899999976,0.674641132,141,9
300,0.6653543,1.802721977,478,30,180,0.7530683,0.6666667,0.66527194,318,20,0.684931517,1.721382618,209,10,77,0.779425859,0.899999976,0.674641132,141,9
301,0.6712598,1.798892498,478,30,185,0.7751743,0.8,0.66317993,317,24,0.684931517,1.716920376,209,10,77,0.779904306,0.899999976,0.674641132,141,9
302,0.6614173,1.897327781,478,30,172,0.6875174,0.5,0.6715481,321,15,0.684931517,1.71257782,209,10,77,0.780861259,0.899999976,0.674641132,141,9
303,0.6692913,1.825026751,478,30,176,0.70244074,0.6333333,0.6715481,321,19,0.684931517,1.708280325,209,10,77,0.781818211,0.899999976,0.674641132,141,9
304,0.6771653,1.855768919,478,30,172,0.6702929,0.6333333,0.6799163,325,19,0.689497709,1.704052567,209,10,76,0.781818211,0.899999976,0.679425836,142,9
305,0.6673228,1.805068135,478,30,181,0.7262901,0.7,0.66527194,318,21,0.689497709,1.699810266,209,10,76,0.781818211,0.899999976,0.679425836,142,9
306,0.71850395,1.814067602,478,30,151,0.7751743,0.6333333,0.72384936,346,19,0.694063902,1.69558847,209,10,75,0.781339705,0.899999976,0.684210539,143,9
307,0.70669293,1.8072083,478,30,157,0.7263947,0.6333333,0.7112971,340,19,0.694063902,1.691393614,209,10,75,0.780861259,0.899999976,0.684210539,143,9
308,0.6771653,1.815535545,478,30,168,0.70313805,0.56666666,0.6841004,327,17,0.694063902,1.687245846,209,10,75,0.780861259,0.899999976,0.684210539,143,9
309,0.6496063,1.839267612,478,30,178,0.64748955,0.5,0.6589958,315,15,0.694063902,1.68313086,209,10,75,0.779904306,0.899999976,0.684210539,143,9
310,0.6948819,1.761468649,478,30,163,0.7378661,0.6333333,0.6987448,334,19,0.694063902,1.67897892,209,10,75,0.778947353,0.899999976,0.684210539,143,9
311,0.68503934,1.750361681,478,30,166,0.77559274,0.6,0.6903766,330,18,0.694063902,1.674790263,209,10,75,0.778468907,0.899999976,0.684210539,143,9
312,0.6948819,1.803301454,478,30,159,0.70013946,0.56666666,0.70292884,336,17,0.694063902,1.670667052,209,10,75,0.778947353,0.899999976,0.684210539,143,9
313,0.6673228,1.786132455,478,30,177,0.70850766,0.6333333,0.66945606,320,19,0.703196347,1.666559339,209,10,73,0.778468907,0.899999976,0.693779886,145,9
314,0.71259844,1.799930453,478,30,158,0.7296374,0.7,0.7133891,341,21,0.703196347,1.662532568,209,10,73,0.77799046,0.899999976,0.693779886,145,9
315,0.70669293,1.802580833,478,30,151,0.6696653,0.53333336,0.7175732,343,16,0.712328792,1.6585747,209,10,71,0.778468907,0.899999976,0.703349292,147,9
316,0.71062994,1.754028916,478,30,157,0.7330544,0.6666667,0.7133891,341,20,0.712328792,1.65455246,209,10,71,0.779425859,0.899999976,0.703349292,147,9
317,0.68503934,1.773281813,478,30,166,0.7061367,0.6,0.6903766,330,18,0.712328792,1.650576949,209,10,71,0.779425859,0.899999976,0.703349292,147,9
318,0.72244096,1.752308965,478,30,149,0.73437935,0.6333333,0.7280335,348,19,0.712328792,1.646663904,209,10,71,0.779425859,0.899999976,0.703349292,147,9
319,0.68307084,1.76649797,478,30,169,0.7,0.6333333,0.68619245,328,19,0.712328792,1.642821312,209,10,71,0.779425859,0.899999976,0.703349292,147,9
320,0.6988189,1.730496168,478,30,169,0.77364016,0.76666665,0.69456065,332,23,0.716894984,1.63898778,209,10,70,0.780861259,0.899999976,0.708133996,148,9
321,0.6988189,1.79014051,478,30,153,0.6771967,0.5,0.7112971,340,15,0.716894984,1.635261893,209,10,70,0.780861259,0.899999976,0.708133996,148,9
322,0.7322835,1.783616662,478,30,142,0.69114363,0.6,0.74058574,354,18,0.716894984,1.631628156,209,10,70,0.781818211,0.899999976,0.708133996,148,9
323,0.7401575,1.730085611,478,30,144,0.79149234,0.7,0.7426778,355,21,0.716894984,1.628007412,209,10,70,0.781818211,0.899999976,0.708133996,148,9
324,0.71456695,1.776526451,478,30,141,0.7011158,0.43333334,0.73221755,350,13,0.716894984,1.624474168,209,10,70,0.781339705,0.899999976,0.708133996,148,9
325,0.6929134,1.775837421,478,30,154,0.66499305,0.46666667,0.70711297,338,14,0.716894984,1.621010184,209,10,70,0.781339705,0.899999976,0.708133996,148,9
326,0.71653545,1.767594814,478,30,152,0.70277196,0.6333333,0.7217573,345,19,0.716894984,1.617613554,209,10,70,0.780861259,0.899999976,0.708133996,148,9
327,0.70669293,1.748428941,478,30,157,0.7195258,0.6333333,0.7112971,340,19,0.716894984,1.61419642,209,10,70,0.780382752,0.899999976,0.708133996,148,9
328,0.734252,1.714317799,478,30,141,0.7703626,0.6,0.7426778,355,18,0.716894984,1.610706568,209,10,70,0.780382752,0.899999976,0.708133996,148,9
329,0.71653545,1.716421485,478,30,150,0.7283822,0.6,0.72384936,346,18,0.721461177,1.607252479,209,10,69,0.780382752,0.899999976,0.712918639,149,9
330,0.70472443,1.734488845,478,30,150,0.66422594,0.5,0.7175732,343,15,0.721461177,1.603862762,209,10,69,0.780861259,0.899999976,0.712918639,149,9
331,0.734252,1.683695316,478,30,145,0.7584554,0.6666667,0.73849374,353,20,0.721461177,1.600413799,209,10,69,0.780861259,0.899999976,0.712918639,149,9
332,0.72637796,1.668419003,478,30,155,0.80571824,0.76666665,0.72384936,346,23,0.721461177,1.596922874,209,10,69,0.780382752,0.899999976,0.712918639,149,9
333,0.6889764,1.738453388,478,30,164,0.7402371,0.6,0.69456065,332,18,0.726027369,1.593470931,209,10,66,0.780382752,0.800000012,0.722488046,151,8
334,0.72047246,1.699916005,478,30,150,0.7661088,0.6333333,0.7259414,347,19,0.716894984,1.590027452,209,10,68,0.780382752,0.800000012,0.712918639,149,8
335,0.77165353,1.660263181,478,30,130,0.80864716,0.73333335,0.7740586,370,22,0.721461177,1.586637497,209,10,69,0.780382752,0.899999976,0.712918639,149,9
336,0.71259844,1.687715411,478,30,152,0.72384936,0.6,0.7196653,344,18,0.721461177,1.583215952,209,10,69,0.780382752,0.899999976,0.712918639,149,9
337,0.6988189,1.695008755,478,30,159,0.7416318,0.6,0.7050209,337,18,0.726027369,1.579773784,209,10,68,0.781339705,0.899999976,0.717703342,150,9
338,0.72244096,1.713002801,478,30,147,0.71025103,0.6,0.73012555,349,18,0.726027369,1.576360941,209,10,66,0.781339705,0.800000012,0.722488046,151,8
339,0.72440946,1.672236085,478,30,154,0.7721757,0.73333335,0.72384936,346,22,0.730593622,1.572882414,209,10,65,0.781339705,0.800000012,0.727272749,152,8
340,0.72440946,1.649637461,478,30,152,0.79525805,0.7,0.7259414,347,21,0.730593622,1.569368124,209,10,65,0.781818211,0.800000012,0.727272749,152,8
341,0.734252,1.668833494,478,30,147,0.7426778,0.7,0.7364017,352,21,0.735159814,1.565871358,209,10,64,0.779904306,0.800000012,0.732057393,153,8
342,0.757874,1.672501683,478,30,133,0.8029986,0.6666667,0.7635983,365,20,0.735159814,1.562500596,209,10,64,0.779904306,0.800000012,0.732057393,153,8
343,0.742126,1.602153897,478,30,141,0.8131799,0.6666667,0.74686193,357,20,0.735159814,1.559133649,209,10,64,0.780382752,0.800000012,0.732057393,153,8
344,0.77165353,1.642982602,478,30,124,0.79351467,0.6333333,0.7803347,373,19,0.735159814,1.555769086,209,10,64,0.780382752,0.800000012,0.732057393,153,8
345,0.75,1.665485024,478,30,129,0.73947,0.53333336,0.7635983,365,16,0.735159814,1.552510738,209,10,64,0.780382752,0.800000012,0.732057393,153,8
346,0.7322835,1.665621281,478,30,146,0.77580196,0.6666667,0.7364017,352,20,0.735159814,1.549304724,209,10,64,0.780861259,0.800000012,0.732057393,153,8
347,0.7440945,1.679238677,478,30,134,0.7107392,0.56666666,0.7552301,361,17,0.735159814,1.546206474,209,10,64,0.781339705,0.800000012,0.732057393,153,8
348,0.71259844,1.663143277,478,30,152,0.71025103,0.6,0.7196653,344,18,0.735159814,1.543129563,209,10,64,0.781339705,0.800000012,0.732057393,153,8
349,0.73031497,1.710096598,478,30,139,0.6863319,0.53333336,0.7426778,355,16,0.735159814,1.540164948,209,10,64,0.782296658,0.800000012,0.732057393,153,8
350,0.70866144,1.68018043,478,30,148,0.70188284,0.5,0.7217573,345,15,0.735159814,1.537277937,209,10,64,0.780382752,0.800000012,0.732057393,153,8
351,0.71653545,1.603861332,478,30,152,0.72880054,0.6333333,0.7217573,345,19,0.735159814,1.534323335,209,10,64,0.779545426,0.800000012,0.732057393,153,8
352,0.71062994,1.617415786,478,30,159,0.75669456,0.7,0.7112971,340,21,0.739726007,1.531297207,209,10,63,0.779904306,0.800000012,0.736842096,154,8
353,0.6948819,1.657289028,478,30,159,0.74058574,0.56666666,0.70292884,336,17,0.744292259,1.528312802,209,10,62,0.779425859,0.800000012,0.741626799,155,8
354,0.734252,1.681641459,478,30,141,0.73138076,0.6,0.7426778,355,18,0.744292259,1.525476813,209,10,62,0.778468907,0.800000012,0.741626799,155,8
355,0.73031497,1.664761424,478,30,131,0.6788703,0.4,0.751046,359,12,0.744292259,1.522728801,209,10,62,0.778468907,0.800000012,0.741626799,155,8
356,0.7401575,1.672999382,478,30,128,0.6921897,0.43333334,0.75941426,363,13,0.748858452,1.520064712,209,10,61,0.77799046,0.800000012,0.746411502,156,8
357,0.753937,1.665043235,478,30,131,0.74372387,0.6,0.7635983,365,18,0.753424644,1.517451167,209,10,60,0.77799046,0.800000012,0.751196146,157,8
358,0.7401575,1.558917522,478,30,150,0.82343096,0.8,0.7364017,352,24,0.753424644,1.514717817,209,10,60,0.77799046,0.800000012,0.751196146,157,8
359,0.746063,1.570039749,478,30,143,0.793166,0.73333335,0.74686193,357,22,0.757990897,1.511903048,209,10,59,0.777511954,0.800000012,0.755980849,158,8
360,0.761811,1.602476478,478,30,129,0.7573222,0.6333333,0.76987445,368,19,0.757990897,1.509089231,209,10,59,0.777033508,0.800000012,0.755980849,158,8
361,0.7480315,1.683919907,478,30,134,0.7016736,0.6,0.7573222,362,18,0.753424644,1.50636816,209,10,60,0.776555002,0.800000012,0.751196146,157,8
362,0.753937,1.607700348,478,30,131,0.7291492,0.6,0.7635983,365,18,0.748858452,1.503619313,209,10,61,0.776076555,0.800000012,0.746411502,156,8
363,0.77755904,1.597544789,478,30,119,0.7864017,0.6,0.7887029,377,18,0.744292259,1.500899434,209,10,62,0.773684204,0.800000012,0.741626799,155,8
364,0.746063,1.575792193,478,30,141,0.79274756,0.7,0.748954,358,21,0.744292259,1.498149753,209,10,62,0.774641156,0.800000012,0.741626799,155,8
365,0.7519685,1.581415415,478,30,132,0.80648535,0.6,0.76150626,364,18,0.744292259,1.495368004,209,10,62,0.773684204,0.800000012,0.741626799,155,8
366,0.7677165,1.612663031,478,30,124,0.7552301,0.6,0.7782427,372,18,0.744292259,1.492644072,209,10,62,0.773205757,0.800000012,0.741626799,155,8
367,0.746063,1.585589647,478,30,137,0.7805439,0.6333333,0.75313807,360,19,0.744292259,1.489971876,209,10,62,0.773205757,0.800000012,0.741626799,155,8
368,0.75,1.666497231,478,30,127,0.6834728,0.5,0.7656904,366,15,0.744292259,1.487475991,209,10,62,0.773684204,0.800000012,0.741626799,155,8
369,0.72834647,1.671319962,478,30,138,0.6893305,0.5,0.7426778,355,15,0.739726007,1.485105157,209,10,63,0.77416265,0.800000012,0.736842096,154,8
370,0.7637795,1.534626603,478,30,130,0.80983263,0.6666667,0.76987445,368,20,0.739726007,1.482662559,209,10,63,0.77416265,0.800000012,0.736842096,154,8
371,0.7637795,1.509399652,478,30,136,0.8156904,0.76666665,0.7635983,365,23,0.739726007,1.4801085,209,10,63,0.77416265,0.800000012,0.736842096,154,8
372,0.75,1.590724587,478,30,135,0.76046026,0.6333333,0.7573222,362,19,0.739726007,1.477539539,209,10,63,0.77416265,0.800000012,0.736842096,154,8
373,0.7440945,1.565003514,478,30,140,0.7371687,0.6666667,0.748954,358,20,0.739726007,1.474933624,209,10,63,0.77416265,0.800000012,0.736842096,154,8
374,0.746063,1.594370127,478,30,141,0.75244075,0.7,0.748954,358,21,0.739726007,1.472372055,209,10,63,0.77416265,0.800000012,0.736842096,154,8
375,0.734252,1.537953377,478,30,151,0.77475595,0.76666665,0.73221755,350,23,0.739726007,1.469675422,209,10,63,0.77416265,0.800000012,0.736842096,154,8
376,0.7440945,1.620354533,478,30,140,0.74776846,0.6666667,0.748954,358,20,0.739726007,1.467029095,209,10,63,0.77416265,0.800000012,0.736842096,154,8
377,0.7440945,1.548035622,478,30,146,0.82377964,0.76666665,0.7426778,355,23,0.748858452,1.464400291,209,10,61,0.77416265,0.800000012,0.746411502,156,8
378,0.72637796,1.605358601,478,30,145,0.70927477,0.6,0.7343096,351,18,0.748858452,1.461797118,209,10,61,0.773205757,0.800000012,0.746411502,156,8
379,0.753937,1.5386554,478,30,133,0.76677126,0.6333333,0.76150626,364,19,0.748858452,1.459268093,209,10,61,0.772248805,0.800000012,0.746411502,156,8
380,0.72834647,1.602956533,478,30,146,0.7663877,0.6333333,0.7343096,351,19,0.753424644,1.45680809,209,10,60,0.770813406,0.800000012,0.751196146,157,8
381,0.7362205,1.567533493,478,30,138,0.7297071,0.56666666,0.74686193,357,17,0.753424644,1.454410195,209,10,60,0.771291852,0.800000012,0.751196146,157,8
382,0.77559054,1.52922678,478,30,126,0.7856346,0.7,0.7803347,373,21,0.753424644,1.45208323,209,10,60,0.771770358,0.800000012,0.751196146,157,8
383,0.753937,1.547451854,478,30,135,0.7668061,0.6666667,0.75941426,363,20,0.753424644,1.449841261,209,10,60,0.770813406,0.800000012,0.751196146,157,8
384,0.76968503,1.554060459,478,30,127,0.77419806,0.6666667,0.77615064,371,20,0.753424644,1.447642207,209,10,60,0.770334899,0.800000012,0.751196146,157,8
385,0.742126,1.53938663,478,30,149,0.80090654,0.8,0.73849374,353,24,0.753424644,1.445462942,209,10,60,0.769378006,0.800000012,0.751196146,157,8
386,0.76968503,1.542814732,478,30,125,0.7631799,0.6333333,0.7782427,372,19,0.753424644,1.443324804,209,10,60,0.770334899,0.800000012,0.751196146,157,8
387,0.7440945,1.573691487,478,30,130,0.732357,0.5,0.75941426,363,15,0.753424644,1.441234112,209,10,60,0.7688995,0.800000012,0.751196146,157,8
388,0.7401575,1.510312557,478,30,138,0.7474895,0.6,0.748954,358,18,0.748858452,1.439029336,209,10,61,0.769856453,0.800000012,0.746411502,156,8
389,0.7440945,1.580653787,478,30,132,0.71868896,0.53333336,0.7573222,362,16,0.748858452,1.436878562,209,10,61,0.767942607,0.800000012,0.746411502,156,8
390,0.7598425,1.585280657,478,30,132,0.7548117,0.6666667,0.7656904,366,20,0.753424644,1.434850454,209,10,60,0.768421054,0.800000012,0.751196146,157,8
391,0.76968503,1.59715867,478,30,119,0.7366109,0.53333336,0.78451884,375,16,0.753424644,1.432850003,209,10,60,0.767464101,0.800000012,0.751196146,157,8
392,0.738189,1.494432569,478,30,147,0.7705718,0.73333335,0.73849374,353,22,0.753424644,1.430749416,209,10,60,0.766985655,0.800000012,0.751196146,157,8
393,0.75,1.48989737,478,30,139,0.76401675,0.7,0.75313807,360,21,0.753424644,1.428615451,209,10,60,0.766028702,0.800000012,0.751196146,157,8
394,0.746063,1.582086205,478,30,131,0.7175732,0.53333336,0.75941426,363,16,0.753424644,1.426576376,209,10,60,0.76507175,0.800000012,0.751196146,157,8
395,0.746063,1.509092808,478,30,137,0.7646443,0.6333333,0.75313807,360,19,0.757990897,1.424532533,209,10,59,0.760765553,0.800000012,0.755980849,158,8
396,0.79330707,1.509086728,478,30,115,0.7851464,0.6666667,0.8012552,383,20,0.757990897,1.422516465,209,10,59,0.761722505,0.800000012,0.755980849,158,8
397,0.7559055,1.492726445,478,30,138,0.7671548,0.73333335,0.7573222,362,22,0.757990897,1.420492291,209,10,59,0.760526299,0.800000012,0.755980849,158,8
398,0.78346455,1.400674582,478,30,124,0.82580197,0.73333335,0.7866109,376,22,0.753424644,1.418369055,209,10,58,0.760287106,0.699999988,0.755980849,158,7
399,0.8011811,1.504616499,478,30,109,0.7986053,0.6333333,0.8117155,388,19,0.753424644,1.416275501,209,10,58,0.760287106,0.699999988,0.755980849,158,7
400,0.746063,1.528177857,478,30,133,0.7435844,0.56666666,0.7573222,362,17,0.753424644,1.41429019,209,10,58,0.758373201,0.699999988,0.755980849,158,7
401,0.77952754,1.54135251,478,30,118,0.74058574,0.6,0.79079497,378,18,0.753424644,1.412408233,209,10,58,0.75454545,0.699999988,0.755980849,158,7
402,0.7401575,1.503738284,478,30,142,0.7742678,0.6666667,0.7447699,356,20,0.762557089,1.410548329,209,10,56,0.749760747,0.699999988,0.765550256,160,7
403,0.7677165,1.461793423,478,30,126,0.7876569,0.6333333,0.77615064,371,19,0.762557089,1.408700228,209,10,56,0.751674652,0.699999988,0.765550256,160,7
404,0.81889766,1.445793152,478,30,106,0.8042538,0.73333335,0.8242678,394,22,0.762557089,1.40680182,209,10,56,0.751315773,0.699999988,0.765550256,160,7
405,0.78740156,1.492615342,478,30,106,0.7635286,0.46666667,0.80753136,386,14,0.762557089,1.405004263,209,10,56,0.751076579,0.699999988,0.765550256,160,7
406,0.77559054,1.476178288,478,30,120,0.7838912,0.6,0.7866109,376,18,0.757990897,1.403280377,209,10,55,0.7507177,0.600000024,0.765550256,160,6
407,0.79527557,1.501572013,478,30,108,0.74993026,0.56666666,0.8096234,387,17,0.757990897,1.401623607,209,10,55,0.750239253,0.600000024,0.765550256,160,6
408,0.79330707,1.521262407,478,30,111,0.77398884,0.6,0.80543935,385,18,0.757990897,1.400089502,209,10,55,0.751196146,0.600000024,0.765550256,160,6
409,0.77559054,1.482311964,478,30,120,0.77099025,0.6,0.7866109,376,18,0.767123282,1.398522615,209,10,53,0.751674652,0.600000024,0.775119603,162,6
410,0.81496066,1.401406884,478,30,100,0.7856346,0.6,0.8284519,396,18,0.767123282,1.396878839,209,10,53,0.751196146,0.600000024,0.775119603,162,6
411,0.77755904,1.570726395,478,30,111,0.7390516,0.46666667,0.79707116,381,14,0.757990897,1.395322919,209,10,55,0.750598073,0.600000024,0.765550256,160,6
412,0.8070866,1.422060609,478,30,110,0.8109484,0.7,0.81380755,389,21,0.757990897,1.393702745,209,10,55,0.7507177,0.600000024,0.765550256,160,6
413,0.78937006,1.449600101,478,30,115,0.7675035,0.6333333,0.79916316,382,19,0.757990897,1.392027497,209,10,55,0.752033472,0.600000024,0.765550256,160,6
414,0.78346455,1.485782027,478,30,112,0.76827055,0.53333336,0.79916316,382,16,0.757990897,1.390321374,209,10,55,0.752511978,0.600000024,0.765550256,160,6
415,0.78740156,1.492266297,478,30,116,0.7908647,0.6333333,0.79707116,381,19,0.757990897,1.388639927,209,10,55,0.752751172,0.600000024,0.765550256,160,6
416,0.8031496,1.419147372,478,30,114,0.81711996,0.73333335,0.80753136,386,22,0.757990897,1.386889338,209,10,55,0.752033472,0.600000024,0.765550256,160,6
417,0.78543305,1.534744382,478,30,111,0.74225944,0.53333336,0.8012552,383,16,0.757990897,1.385279536,209,10,55,0.751674652,0.600000024,0.765550256,160,6
418,0.79527557,1.397637486,478,30,118,0.83500695,0.73333335,0.79916316,382,22,0.757990897,1.383631825,209,10,55,0.753110051,0.600000024,0.765550256,160,6
419,0.77559054,1.456178904,478,30,116,0.78396094,0.53333336,0.79079497,378,16,0.757990897,1.381927729,209,10,55,0.757894754,0.600000024,0.765550256,160,6
420,0.78149605,1.454760313,478,30,115,0.77238494,0.56666666,0.7949791,380,17,0.757990897,1.380241036,209,10,55,0.756937802,0.600000024,0.765550256,160,6
421,0.77165353,1.492634416,478,30,126,0.78451884,0.6666667,0.7782427,372,20,0.757990897,1.37855649,209,10,55,0.758971274,0.600000024,0.765550256,160,6
422,0.78937006,1.459360123,478,30,117,0.80613667,0.6666667,0.79707116,381,20,0.757990897,1.376857042,209,10,55,0.762200952,0.600000024,0.765550256,160,6
423,0.77952754,1.461788058,478,30,114,0.75313807,0.53333336,0.7949791,380,16,0.762557089,1.375150681,209,10,54,0.764593303,0.600000024,0.770334899,161,6
424,0.79133856,1.339933872,478,30,120,0.8200837,0.73333335,0.7949791,380,22,0.762557089,1.373364568,209,10,54,0.764114857,0.600000024,0.770334899,161,6
425,0.77165353,1.434791207,478,30,126,0.78437936,0.6666667,0.7782427,372,20,0.762557089,1.371651411,209,10,54,0.76507175,0.600000024,0.770334899,161,6
426,0.77952754,1.447625399,478,30,118,0.77106,0.6,0.79079497,378,18,0.771689475,1.370039463,209,10,52,0.76507175,0.600000024,0.779904306,163,6
427,0.77165353,1.425866246,478,30,120,0.7637378,0.56666666,0.78451884,375,17,0.776255727,1.36846292,209,10,51,0.766267955,0.600000024,0.784689009,164,6
428,0.8051181,1.475762963,478,30,95,0.73382145,0.43333334,0.8284519,396,13,0.776255727,1.367002368,209,10,51,0.766985655,0.600000024,0.784689009,164,6
429,0.7677165,1.4838835,478,30,126,0.74755925,0.6333333,0.77615064,371,19,0.780821919,1.365644932,209,10,50,0.766985655,0.600000024,0.789473712,165,6
430,0.7992126,1.497732282,478,30,108,0.79755926,0.6,0.8117155,388,18,0.780821919,1.364299774,209,10,50,0.768181801,0.600000024,0.789473712,165,6
431,0.77952754,1.435653687,478,30,118,0.7557183,0.6,0.79079497,378,18,0.780821919,1.36303544,209,10,50,0.768421054,0.600000024,0.789473712,165,6
432,0.78937006,1.477704287,478,30,111,0.7668061,0.56666666,0.8033473,384,17,0.780821919,1.361832261,209,10,50,0.769378006,0.600000024,0.789473712,165,6
433,0.78543305,1.355655074,478,30,123,0.816318,0.73333335,0.7887029,377,22,0.780821919,1.36064887,209,10,50,0.769856453,0.600000024,0.789473712,165,6
434,0.8051181,1.431748509,478,30,109,0.78361225,0.6666667,0.81380755,389,20,0.780821919,1.359408259,209,10,50,0.770334899,0.600000024,0.789473712,165,6
435,0.77952754,1.432206392,478,30,122,0.79198045,0.6666667,0.7866109,376,20,0.780821919,1.358147025,209,10,50,0.7688995,0.600000024,0.789473712,165,6
436,0.77559054,1.429781079,478,30,122,0.7762901,0.6333333,0.78451884,375,19,0.780821919,1.356925726,209,10,50,0.7688995,0.600000024,0.789473712,165,6
437,0.78740156,1.504045248,478,30,114,0.74789053,0.6,0.79916316,382,18,0.780821919,1.355844736,209,10,50,0.7688995,0.600000024,0.789473712,165,6
438,0.8031496,1.408392429,478,30,108,0.79274756,0.6333333,0.81380755,389,19,0.785388112,1.354784846,209,10,49,0.771291852,0.600000024,0.794258356,166,6
439,0.8031496,1.473421693,478,30,104,0.7873082,0.56666666,0.8179916,391,17,0.785388112,1.353773713,209,10,49,0.771770358,0.600000024,0.794258356,166,6
440,0.765748,1.472336292,478,30,123,0.77106,0.56666666,0.7782427,372,17,0.789954364,1.352746725,209,10,48,0.771770358,0.600000024,0.799043059,167,6
441,0.81692916,1.374519944,478,30,99,0.8033473,0.6,0.83054394,397,18,0.789954364,1.351725936,209,10,48,0.771291852,0.600000024,0.799043059,167,6
442,0.7972441,1.421079159,478,30,111,0.7912134,0.6333333,0.80753136,386,19,0.789954364,1.350759625,209,10,48,0.771770358,0.600000024,0.799043059,167,6
443,0.78543305,1.453821182,478,30,119,0.7990934,0.6666667,0.79288703,379,20,0.789954364,1.349789739,209,10,48,0.770813406,0.600000024,0.799043059,167,6
444,0.7972441,1.423566341,478,30,107,0.79504883,0.56666666,0.8117155,388,17,0.789954364,1.348884225,209,10,48,0.770693779,0.600000024,0.799043059,167,6
445,0.77165353,1.447230577,478,30,120,0.7810321,0.56666666,0.78451884,375,17,0.789954364,1.34807992,209,10,48,0.770693779,0.600000024,0.799043059,167,6
